MatchId,Season,Home_id,Away_id,Date,Score_home,Score_away,Unibet_H,Unibet_A,bet-at-home_H,bet-at-home_A,bet365_H,bet365_A,bwin_H,bwin_A,Pinnacle_H,Pinnacle_A,William Hill_H,William Hill_A,Marathonbet_H,Marathonbet_A,1xBet_H,1xBet_A,Coolbet_H,Coolbet_A,Betago_H,Betago_A
2945,2018-2019,Duzce Belediye,Sigortam.net ITU,2018-12-14,89,66,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.66,2.19,Na,Na
2946,2018-2019,Artvin,Mamak Bld.,2018-12-14,89,78,Na,Na,Na,Na,Na,Na,2.2,1.6,Na,Na,Na,Na,Na,Na,2.08,1.68,1.82,1.96,Na,Na
2947,2018-2019,OGM Ormanspor,Karesi Spor,2018-12-14,75,90,Na,Na,Na,Na,Na,Na,1.55,2.3,Na,Na,Na,Na,Na,Na,1.58,2.23,1.82,1.96,Na,Na
2948,2018-2019,Bursaspor,Edirne,2018-08-12,82,52,Na,Na,Na,Na,Na,Na,1.02,10.0,Na,Na,Na,Na,Na,Na,1.02,11.5,Na,Na,Na,Na
2949,2018-2019,Karesi Spor,Duzce Belediye,2018-08-12,100,77,Na,Na,Na,Na,Na,Na,1.1,5.75,Na,Na,Na,Na,Na,Na,1.09,6.9,1.13,5.7,Na,Na
2950,2018-2019,Socar Spor,Bandirma Kirmizi,2018-08-12,76,71,Na,Na,Na,Na,Na,Na,1.2,4.0,Na,Na,Na,Na,Na,Na,1.23,3.96,1.2,4.4,Na,Na
2951,2018-2019,Manisa,Konyaspor,2018-08-12,79,63,Na,Na,Na,Na,Na,Na,1.4,2.7,Na,Na,Na,Na,Na,Na,1.45,2.64,1.45,2.7,Na,Na
2952,2018-2019,Mamak Bld.,Final Spor,2018-07-12,65,56,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.38,2.82,1.36,3.08,Na,Na
2953,2018-2019,Yalova Bld.,Akhisar Belediye,2018-07-12,74,81,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,3.58,1.25,Na,Na,Na,Na
2954,2018-2019,OGM Ormanspor,Ankara D.S.I.,2018-07-12,97,49,Na,Na,Na,Na,Na,Na,1.06,7.5,Na,Na,Na,Na,Na,Na,1.05,8.7,1.15,5.3,Na,Na
2955,2018-2019,Sigortam.net ITU,Artvin,2018-07-12,93,70,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.23,4.0,Na,Na
2956,2018-2019,Bandirma Kirmizi,Konyaspor,2018-02-12,78,70,Na,Na,Na,Na,Na,Na,1.91,1.8,Na,Na,Na,Na,Na,Na,1.97,1.76,1.47,2.63,Na,Na
2957,2018-2019,Akhisar Belediye,Mamak Bld.,2018-01-12,79,69,Na,Na,Na,Na,Na,Na,2.05,1.7,Na,Na,Na,Na,2.22,1.62,2.21,1.63,Na,Na,Na,Na
2958,2018-2019,Edirne,Manisa,2018-01-12,71,95,Na,Na,Na,Na,Na,Na,2.3,1.55,Na,Na,Na,Na,3.26,1.31,3.24,1.32,2.89,1.4,Na,Na
2959,2018-2019,Socar Spor,Yalova Bld.,2018-01-12,83,79,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.14,5.2,1.14,5.15,Na,Na,Na,Na
2960,2018-2019,Final Spor,Sigortam.net ITU,2018-01-12,69,81,Na,Na,Na,Na,Na,Na,1.4,2.7,Na,Na,Na,Na,Na,Na,Na,Na,1.29,3.51,Na,Na
2961,2018-2019,Duzce Belediye,Ankara D.S.I.,2018-11-30,82,74,Na,Na,Na,Na,Na,Na,1.6,2.2,Na,Na,Na,Na,Na,Na,1.66,2.1,1.73,2.07,Na,Na
2962,2018-2019,Artvin,Karesi Spor,2018-11-30,86,111,Na,Na,Na,Na,Na,Na,3.25,1.3,Na,Na,Na,Na,3.9,1.23,3.84,1.24,3.51,1.29,Na,Na
2963,2018-2019,OGM Ormanspor,Bursaspor,2018-11-30,75,64,Na,Na,Na,Na,Na,Na,1.35,2.95,Na,Na,Na,Na,1.31,3.26,1.32,3.22,Na,Na,Na,Na
2964,2018-2019,Konyaspor,Edirne,2018-11-25,88,66,Na,Na,Na,Na,Na,Na,1.3,3.25,Na,Na,Na,Na,Na,Na,1.32,3.28,1.24,3.9,Na,Na
2965,2018-2019,Bursaspor,Duzce Belediye,2018-11-24,81,91,Na,Na,Na,Na,Na,Na,1.2,4.0,Na,Na,Na,Na,Na,Na,1.28,3.36,Na,Na,Na,Na
2966,2018-2019,Manisa,OGM Ormanspor,2018-11-24,57,66,Na,Na,Na,Na,Na,Na,2.5,1.48,Na,Na,Na,Na,Na,Na,2.45,1.5,1.54,2.44,Na,Na
2967,2018-2019,Ankara D.S.I.,Artvin,2018-11-24,79,97,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.92,1.79,Na,Na,Na,Na
2968,2018-2019,Karesi Spor,Final Spor,2018-11-24,92,85,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.22,3.86,1.15,5.3,Na,Na
2969,2018-2019,Mamak Bld.,Socar Spor,2018-11-24,78,72,Na,Na,Na,Na,Na,Na,1.85,1.85,Na,Na,Na,Na,Na,Na,1.84,1.88,1.78,2.01,Na,Na
2970,2018-2019,Yalova Bld.,Bandirma Kirmizi,2018-11-23,96,89,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.3,3.25,1.37,2.94,1.38,2.91,Na,Na,Na,Na
2971,2018-2019,Bandirma Kirmizi,Edirne,2018-11-18,77,86,Na,Na,Na,Na,Na,Na,1.95,1.75,Na,Na,Na,Na,2.01,1.75,2.01,1.77,1.87,1.9,Na,Na
2972,2018-2019,Akhisar Belediye,Karesi Spor,2018-11-17,76,78,Na,Na,Na,Na,Na,Na,1.55,2.3,Na,Na,Na,Na,1.62,2.21,1.64,2.18,Na,Na,Na,Na
2973,2018-2019,Socar Spor,Sigortam.net ITU,2018-11-17,87,68,Na,Na,Na,Na,Na,Na,1.4,2.7,Na,Na,Na,Na,Na,Na,Na,Na,1.4,2.89,Na,Na
2974,2018-2019,Final Spor,Ankara D.S.I.,2018-11-17,88,69,Na,Na,Na,Na,Na,Na,1.25,3.6,Na,Na,Na,Na,1.23,3.9,1.33,3.2,1.39,2.94,Na,Na
2975,2018-2019,Yalova Bld.,Mamak Bld.,2018-11-16,81,74,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2.94,1.37,2.92,1.38,Na,Na,Na,Na
2976,2018-2019,Duzce Belediye,Manisa,2018-11-16,76,68,Na,Na,Na,Na,Na,Na,2.3,1.55,Na,Na,Na,Na,2.7,1.43,2.38,1.55,2.15,1.68,Na,Na
2977,2018-2019,Artvin,Bursaspor,2018-11-16,63,97,Na,Na,Na,Na,Na,Na,3.6,1.25,Na,Na,Na,Na,3.04,1.35,2.85,1.4,Na,Na,Na,Na
2978,2018-2019,OGM Ormanspor,Konyaspor,2018-11-16,72,60,Na,Na,Na,Na,Na,Na,1.22,3.8,Na,Na,Na,Na,1.2,4.25,1.21,4.2,1.37,3.03,Na,Na
2979,2018-2019,Konyaspor,Duzce Belediye,2018-11-11,71,63,Na,Na,Na,Na,Na,Na,1.22,3.8,Na,Na,Na,Na,1.26,3.62,1.27,3.58,1.41,2.85,Na,Na
2980,2018-2019,Edirne,OGM Ormanspor,2018-10-11,83,88,Na,Na,Na,Na,Na,Na,1.95,1.75,Na,Na,Na,Na,Na,Na,2.28,1.55,2.01,1.78,Na,Na
2981,2018-2019,Manisa,Artvin,2018-10-11,79,90,Na,Na,Na,Na,Na,Na,1.14,5.0,Na,Na,Na,Na,Na,Na,1.15,4.74,1.2,4.4,Na,Na
2982,2018-2019,Ankara D.S.I.,Akhisar Belediye,2018-10-11,70,83,Na,Na,Na,Na,Na,Na,3.25,1.3,Na,Na,Na,Na,Na,Na,2.86,1.38,Na,Na,Na,Na
2983,2018-2019,Karesi Spor,Socar Spor,2018-10-11,93,85,Na,Na,Na,Na,Na,Na,1.11,5.5,Na,Na,Na,Na,Na,Na,1.13,5.15,1.14,5.5,Na,Na
2984,2018-2019,Mamak Bld.,Bandirma Kirmizi,2018-10-11,82,61,Na,Na,Na,Na,Na,Na,1.06,7.5,Na,Na,Na,Na,Na,Na,Na,Na,1.07,8.0,Na,Na
2985,2018-2019,Bandirma Kirmizi,OGM Ormanspor,2018-04-11,77,82,Na,Na,Na,Na,Na,Na,3.6,1.25,Na,Na,Na,Na,3.62,1.26,3.58,1.27,3.08,1.36,Na,Na
2986,2018-2019,Akhisar Belediye,Bursaspor,2018-03-11,80,83,Na,Na,Na,Na,Na,Na,1.55,2.3,Na,Na,Na,Na,Na,Na,1.6,2.18,Na,Na,Na,Na
2987,2018-2019,Mamak Bld.,Sigortam.net ITU,2018-03-11,102,88,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.28,3.59,Na,Na
2988,2018-2019,Socar Spor,Ankara D.S.I.,2018-03-11,78,70,Na,Na,Na,Na,Na,Na,1.25,3.6,Na,Na,Na,Na,1.25,3.72,1.26,3.68,1.29,3.51,Na,Na
2989,2018-2019,Final Spor,Manisa,2018-03-11,86,85,Na,Na,Na,Na,Na,Na,2.3,1.55,Na,Na,Na,Na,2.16,1.65,2.14,1.67,Na,Na,Na,Na
2990,2018-2019,Yalova Bld.,Karesi Spor,2018-02-11,118,122,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,6.25,1.1,6.35,1.1,Na,Na,Na,Na
2991,2018-2019,Duzce Belediye,Edirne,2018-02-11,82,71,Na,Na,Na,Na,Na,Na,1.4,2.7,Na,Na,Na,Na,1.35,3.04,1.41,2.8,1.36,3.08,Na,Na
2992,2018-2019,Artvin,Konyaspor,2018-02-11,73,77,Na,Na,Na,Na,Na,Na,2.35,1.53,Na,Na,Na,Na,2.48,1.5,2.48,1.51,2.63,1.47,Na,Na
2993,2018-2019,Konyaspor,Final Spor,2018-10-28,88,78,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.28,3.36,1.33,3.25,Na,Na
2994,2018-2019,Bursaspor,Socar Spor,2018-10-27,79,73,Na,Na,Na,Na,Na,Na,1.25,3.6,Na,Na,Na,Na,Na,Na,1.28,3.34,Na,Na,Na,Na
2995,2018-2019,Edirne,Artvin,2018-10-27,95,103,Na,Na,Na,Na,Na,Na,1.3,3.25,Na,Na,Na,Na,Na,Na,1.32,3.08,1.43,2.77,Na,Na
2996,2018-2019,Manisa,Akhisar Belediye,2018-10-27,73,70,Na,Na,Na,Na,Na,Na,1.91,1.8,Na,Na,Na,Na,Na,Na,1.97,1.76,Na,Na,Na,Na
2997,2018-2019,Karesi Spor,Mamak Bld.,2018-10-27,102,92,Na,Na,Na,Na,Na,Na,1.35,2.95,Na,Na,Na,Na,1.37,2.94,1.38,2.91,1.44,2.74,Na,Na
2998,2018-2019,OGM Ormanspor,Duzce Belediye,2018-10-26,77,74,Na,Na,Na,Na,Na,Na,1.11,5.5,Na,Na,Na,Na,1.21,4.1,1.22,4.04,1.14,5.5,Na,Na
2999,2018-2019,Ankara D.S.I.,Yalova Bld.,2018-10-26,87,61,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.76,2.0,1.86,1.89,Na,Na,Na,Na
3000,2018-2019,Sigortam.net ITU,Bandirma Kirmizi,2018-10-26,102,92,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.26,3.8,Na,Na
3001,2018-2019,Bandirma Kirmizi,Duzce Belediye,2018-10-21,80,83,Na,Na,Na,Na,Na,Na,1.95,1.75,Na,Na,Na,Na,2.25,1.6,2.23,1.62,2.12,1.7,Na,Na
3002,2018-2019,Akhisar Belediye,Konyaspor,2018-10-20,100,73,Na,Na,Na,Na,Na,Na,1.3,3.25,Na,Na,Na,Na,1.33,3.15,1.34,3.12,Na,Na,Na,Na
3003,2018-2019,Socar Spor,Manisa,2018-10-20,71,78,Na,Na,Na,Na,Na,Na,1.35,2.95,Na,Na,Na,Na,1.37,2.94,1.37,2.98,1.44,2.74,Na,Na
3004,2018-2019,Mamak Bld.,Ankara D.S.I.,2018-10-20,80,64,Na,Na,Na,Na,Na,Na,1.25,3.6,Na,Na,Na,Na,1.26,3.62,1.27,3.58,1.36,3.08,Na,Na
3005,2018-2019,Yalova Bld.,Bursaspor,2018-10-19,79,94,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2.82,1.4,2.83,1.41,Na,Na,Na,Na
3006,2018-2019,Artvin,OGM Ormanspor,2018-10-19,68,80,Na,Na,Na,Na,Na,Na,3.2,1.3,Na,Na,Na,Na,3.46,1.28,3.44,1.29,2.49,1.52,Na,Na
3007,2018-2019,Final Spor,Edirne,2018-10-19,96,101,Na,Na,Na,Na,Na,Na,1.7,2.05,Na,Na,Na,Na,1.68,2.11,1.67,2.13,2.6,1.48,Na,Na
3008,2018-2019,Sigortam.net ITU,Karesi Spor,2018-10-19,100,112,Na,Na,Na,Na,Na,Na,2.5,1.48,Na,Na,Na,Na,2.54,1.48,2.35,1.47,Na,Na,Na,Na
3009,2018-2019,Konyaspor,Socar Spor,2018-10-14,93,84,Na,Na,Na,Na,Na,Na,2.7,1.4,Na,Na,Na,Na,2.7,1.43,2.69,1.44,3.67,1.27,Na,Na
3010,2018-2019,Bursaspor,Mamak Bld.,2018-10-13,69,68,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.4,2.82,1.41,2.8,Na,Na,Na,Na
3011,2018-2019,Edirne,Akhisar Belediye,2018-10-13,74,79,Na,Na,Na,Na,Na,Na,2.1,1.65,Na,Na,Na,Na,Na,Na,2.64,1.43,Na,Na,Na,Na
3012,2018-2019,Manisa,Yalova Bld.,2018-10-13,81,67,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.32,3.08,Na,Na,Na,Na
